cluster_id,score,summary
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Môn Lịch_sử chuyển thành môn_học bắt_buộc trong Chương_trình giáo_dục_phổ_thông 2018 là hoàn_toàn đúng_đắn phù_hợp với mong_muốn của các chuyên_gia và nhân_dân.Cụ_thể khi Lịch_sử trở_thành môn bắt_buộc thì sẽ ảnh_hưởng đến các môn tự chọn còn lại trong tổ_hợp Khoa_học xã_hội.Mặc_dù vậy việc điều_chỉnh này không phải chỉ đơn_thuần_mang tính cơ_học mà nó còn kéo_theo cả những thay_đổi về mặt kết_cấu nên có_thể sẽ ảnh_hưởng đến chất_lượng dạy và học.Việc điều_chỉnh môn lịch_sử trước thời_điểm năm_học mới 20222023 đang cận_kề khiến không ít người băn_khoăn lo_lắng về việc chất_lượng dạy_học có_thể bị ảnh_hưởng.Theo đó môn Lịch_sử sẽ được chuyển thành môn_học bắt_buộc trong Chương_trình giáo_dục_phổ_thông.Trước băn_khoăn về việc điều_chỉnh môn Lịch_sử có ảnh_hưởng gì tới Chương_trình tổng_thể các môn_học GS Đỗ_Thanh_Bình khẳng_định với cách điều_chỉnh này căn_bản chương_trình 2018 là ổn_định.Tuy_nhiên để môn Lịch_sử được học_sinh yêu_thích thì cần phải có phương_pháp truyền_thụ phù_hợp khả_năng tích_hợp trong giảng_dạy để phát_huy trí liên_tưởng tưởng_tượng của học_viên để kiến_thức không còn khô_khan nhàm_chán
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Tuy_nhiên việc thúc_đẩy ứng_dụng blockchain ở Việt_Nam còn gặp nhiều khó_khăn bởi hiện chưa có hành_lang_pháp_lý cụ_thể chưa có định_nghĩa chính_xác cchoblockchain.Các chuyên_gia nhận_định công_nghệ blockchain đã và đang được triển_khai hiệu_quả trong nhiều dự_án chuyển_đổi số.Tuy_nhiên hiện_nay vẫn chưa có đề_cập cụ_thể về việc ứng_dụng và phát_triển công_nghệ Blockchain.Tại hội_thảo các chuyên_gia đề_xuất Chính_phủ Việt_Nam cần có hành_lang_pháp_lý cụ_thể cho việc ứng_dụng blockchain.Theo ông Long hiện vẫn chưa có đề_cập cụ_thể về việc ứng_dụng và phát_triển công_nghệ blockchain nhưng với xu_hướng mạnh_mẽ như hiện_nay trong thời_gian sắp tới hy_vọng Việt_Nam sẽ có những thay_đổi tích_cực có sự phối_hợp của các cơ_sở ban_ngành cùng các tổ_chức doanh_nghiệp trong xây_dựng hoàn_thiện hành_lang_pháp_lý về nghiên_cứu phát_triển thử_nghiệm các sản_phẩm dịch_vụ giải_pháp dựa trên nền_tảng công_nghệ blockchain
105,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Bàn thắng vào lưới U19 Thái_Lan ở trận tranh hạng 3 giúp Quốc_Việt vượt qua các đối_thủ khác là Hokky_Caraka_Rabbani_Tasnim_U19_Indonesia và Peter_Phanthavong U19 Lào để giành danh_hiệu Vua phá lưới.Sau trận thua U19_Malaysia ở bán_kết trong bài viết trên trang_chủ VFF có tiêu_đề Đội_tuyển U19 Việt_Nam Hướng đến tương_lai VFF đã bày_tỏ quan_điểm Thất_bại này là bài_học kinh_nghiệm quý_báu cho U19 Việt_Nam trong hành_trình chuẩn_bị cho tương_lai mà trước_mắt là vòng loại U20 châu_Á 2023.Tại vòng bán_kết giải U19 Đông_Nam_Á 2022 U19 Việt_Nam dù được đánh_giá cao hơn nhưng đã để thua U19_Malaysia với tỉ_số 03.Anh từng giành Vua phá lưới ở giải U21_Quốc_gia 2021 góp công giúp U21_Nutifood giành chức vô_địch.Nhận_xét về Quốc_Việt tờ Bola_Indonesia dành lời khen_ngợi Tiền_đạo U19 Việt_Nam Nguyễn_Quốc_Việt là Vua phá_lưới của giải U19 Đông_Nam_Á.Ở U19 Đông_Nam_Á 2022 U19 Việt_Nam thi_đấu không quá thành_công.Từ năm 2010 đến nay U19 Việt_Nam đã 6 lần liên_tiếp vượt qua Vòng loại U23 châu_Á trong đó từng tiến sâu nhất vào năm 2017 khi lọt vào vòng bán_kết và giành vé dự FIFA_U20_World_Cup 2017 với lứa của Quang Hải_Đình_Trọng.U19 Việt_Nam đã về nước từ ngày 167 sau khi kết_thúc giải U19 Đông_Nam_Á_2022 với hạng ba chung_cuộc
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",Tuy_nhiên ông Biden vẫn chưa đạt được điều đó.Dù không thể_hiện sự thất_vọng song nhà lãnh_đạo Mỹ nhấn_mạnh khi kết_thúc hội_nghị rằng ông sẽ tiếp_tục theo_dõi diễn_biến của sản_lượng dầu trong những tháng tới và rằng Mỹ sẽ tiếp_tục là đối_tác tích_cực tại khu_vực Trung_Đông.Tuy_nhiên nhà lãnh_đạo Mỹ đã không thành_công trong việc tạo ra một hệ_thống an_ninh khu_vực chung cho các nước Arập và Israel nhằm đối_phó với Iran.Đặc_biệt là các động_thái của Mỹ chưa cho thấy triển_vọng tái khởi_động cuộc đàm_phán hòa_bình giữa Israel và Palestine.Sau chuyến thăm Israel và Arập_Xêút từ ngày 13167 Tổng_thống Mỹ Joe_Biden tuyên_bố Washington sẽ tiếp_tục thực_hiện chính_sách tích_cực trong khu_vực.Có_thể nói chuyến thăm Trung_Đông của ông Biden gần như không mang lại một kết_quả tích_cực nào.Các nước Trung_Đông không có ý_định làm theo phương Tây hoặc giúp Mỹ giải_quyết các vấn_đề năng_lượng.Trong dư_luận Palestine nhiều luồng quan_điểm thất_vọng với cách tiếp_cận của ông Biden nhất là việc ông Biden thừa_nhận mục_tiêu về giải_pháp cho một nhà_nước Palestine độc_lập vẫn còn xa_vời
107,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Đồng_thời TVLK thông_báo VSD kết_quả phân_bổ tiền và chứng_khoán cho nhà_đầu_tư chậm nhất 16 h30 ngày T2.Thay vì trả tiền trước và phải chờ 3 ngày sau sáng T3 mới nhận được cổ_phiếu như hiện_nay nhà_đầu_tư sẽ được giao_dịch ngay trong chiều T2.Đặc_biệt dự_thảo quy_chế mới sẽ điều_chỉnh thời_gian VSD hoàn_tất thanh_toán chứng_khoán và ngân_hàng thanh_toán hoàn_tất thanh_toán tiền từ 15 h30 16 h00 lên 11 h3012h00 ngày T2.Với phương_án điều_chỉnh trên nhà_đầu_tư sẽ có khả_năng thực_hiện giao_dịch với chứng_khoán mua về từ phiên giao_dịch chiều ngày T2 từ tháng 82022.Thực_hiện ý_kiến chỉ_đạo của UBCKNN tại về phương_án điều_chỉnh thời_gian hoàn_tất thanh_toán đối_với các chứng_khoán có chu_kỳ thanh_toán T2_VSD đã dự_thảo Quy_chế thay_thế Quy_chế hoạt_động bù_trừ và thanh_toán giao_dịch chứng_khoán dự_kiến áp_dụng từ tháng 82022
108,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Trước đó ông Lê_Hoàng_Châu Chủ_tịch Hiệp_hội Bất_động_sản TP HCM HoREA từng nêu ra đề_xuất rằng Nhà_nước cần đánh_thuế những người có nhiều bất_động_sản và đánh_thuế ở mức cao nếu không đưa đất vào sử_dụng.Cái thứ 2 nếu gánh nặng về thuế và phí quá lớn nó lại tạo một cái sức_ép người sở_hữu đất không thực_sự bỏ tiền ra mà người_ta lại dồn phí và thuế đấy cho người mua cuối hoặc người sử_dụng dịch_vụ từ đất như người thuê đất người thuê nhà.Phải đánh_thuế mạnh vào căn nhà thứ hai và những căn nhà có giá_trị cao đồng_thời tăng thuế đất lên một mức_độ nhất_định.Tuy_nhiên hiện_nay số_lượng người sở_hữu nhiều bất_động_sản một lúc đang gia_tăng nên việc đóng thuế đang là cần_thiết để đưa thị_trường vào một quỹ_đạo ổn_định hơn.Vì_vậy nhà_đầu_tư cần tính luôn phương_án cuối_cùng là hiệu_quả khai_thác đất_đai ra_sao để bù lại khoản thuế phải đóng.Tức_là thuế này không đánh vào người nghèo mà đánh vào đầu_cơ tích_trữ nhà ở.Trong đó đáng chú_ý là đề_cập đến việc đánh_thuế cao đối_với người có nhiều bất_động_sản người đầu_cơ không đưa đất vào sử_dụng để hoang_hóa.Trong đó nội_dung người có nhiều nhà_đất sẽ bị đánh_thuế cao là đáng chú_ý nhất
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Tập 2 phim Đấu_trí lên sóng tối 197 đại_tá Giang NSND Trung_Anh sau khi có bằng_chứng trong tay về việc Tuấn Doãn_Quốc Đam Giám_đốc công_ty Khải_Tuấn lại quả cho ông Vừng Giám_đốc CDC Hải_Hà nhiều tỷ đồng nên đã mượn danh người của VTV đến gặp để nắn_gân ông này trước chứ chưa bắt ngay nhằm dụ hổ ra khỏi hang.Giám_đốc CDC Hải_Hà bị bắt vì tội nhận hối_lộ của Tuấn.Tuấn nháy và bà Bằng đối_phó ra_sao khi khả_năng bị bại_lộ.Giám_đốc CDC hốt_hoảng trong khi không hề biết người đàn_ông đang nói_chuyện với mình là Trưởng_phòng điều_tra C03_Cục Cảnh_sát điều_tra tội_phạm về tham_nhũng kinh_tế buôn_lậu.Vợ của Tuấn_Minh_Cúc biết chồng ngoại_tình nên gọi điện cho chồng hỏi có gì bào_chữa không.Đấu_trí tập 2 vụ Giám_đốc CDC Hải_Hà bị bắt khiến liên_minh bà Bằng Nguyệt Hằng Vụ_trưởng Vụ thiết_bị vật_tư y_tế và Tuấn nháy Doãn_Quốc Đam Giám_đốc công_ty Khải_Tuấn lo_lắng
110,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Trong phiên_bản thử_nghiệm iOS 16 beta2 vừa được Apple tung ra hãng đã cho_phép người dùng báo_cáo tin nhắn rác tới nhà mạng mà mình đang sử_dụng.Phiên_bản iOS 16 sẽ có hàng_loạt tính_năng mới hay ho nhằm nâng cao trải_nghiệm người dùng.Màn_hình khóa của iOS là một đặc_trưng không_thể thiếu xuất_hiện từ những chiếc iPhone đầu_tiên với hình_ảnh thanh kéo trượt để mở khóa đã trở_thành biểu_tượng.Không chỉ cung_cấp khả_năng chỉnh sửa thời_gian và vị_trí của ảnh hoặc video iOS 16 còn giúp người dùng nhận_diện những tấm ảnh trùng_lặp để nhanh_chóng xóa chúng đồng_thời cho_phép lựa_chọn vật_thể trong ảnh xóa phông nền xung_quanh và gửi chúng sang ứng_dụng khác mà không cần phần_mềm bên thứ 3.Với iOS 16_Apple cho_phép người dùng ẩn hoặc khóa ảnh của mình bằng mật_khẩu hoặc FaceID.Mặt_khác những thay_đổi_mới của iOS cũng cho thấy Apple đang dần có xu_hướng phá vỡ truyền_thống của mình để học theo Android.Ngoài_ra Live_Activities cũng là một điểm sáng của iOS 16.Có_thể thấy iOS 16 thật_sự là một bản nâng_cấp đáng tiền khi nó đã bổ_sung và mang lại khá nhiều tính_năng trải_nghiệm thú_vị cho người dùng iPhone
111,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Về màn trình_diễn ồn_ào PSY nói Khi mặc bộ_đồ bơi đó lòng tự_trọng của tôi giảm đi rất nhiều.Vừa_qua PSY phát_hành album Psy 9 đánh_dấu sự trở_lại sau 5 năm vắng bóng.PSY gửi lời cảm_ơn tới khán_giả sau khi thứ_hạng của That_That trên Billboard được công_bố.Việc PSY mặc bộ_đồ bơi một mảnh và cover ca_khúc Single_Ladies từng gây tranh_luận.Theo rapper lý_do anh mời Lee_Byung_Hun tham_gia MV là vì từng thấy nam diễn_viên nhảy rất đẹp
112,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Ngày 217 TAND_TPHCM đưa vụ án bé gái 8 tuổi ở quận Bình_Thạnh bị mẹ_ghẻ hành_hạ tới tử_vong ra xét_xử.Theo HĐXX đối_với đề_nghị của luật_sư yêu_cầu thay_đổi thẩm_quyền của tòa_án HĐXX cho rằng bị hại trong vụ_án là cháu VA khi tử_vong chỉ mới 8 tuổi do_đó vụ án thuộc thẩm_quyền xét_xử của Tòa gia_đình và trẻ vị_thành_niên.Trong khi đó là cha ruột của bé A nhưng khi chứng_kiến Trang nhiều lần đánh_đập hành_hạ cháu A Thái không can_ngăn còn nhiều lần tham_gia cùng Trang đánh_đập hành_hạ cháu A Để che_giấu hành_vi của mình và người_tình Thái đã có hành_vi xóa toàn_bộ dữ_liệu của 4 camera trong căn_hộ.Bị_cáo Thái bị truy_tố về tội Hành_hạ người khác và Che_giấu tội_phạm tổng_hợp khung_hình_phạt cao nhất là 8 năm tù.Sáng nay 217_Tòa gia_đình và người chưa thành_niên TAND TP Hồ_Chí_Minh_xét_xử sơ_thẩm công_khai bị_cáo Nguyễn_Võ_Quỳnh_Trang SN 1995 quê Gia_Lai về tội Giết_người và Hành_hạ người khác Nguyễn_Kim_Trung Thái SN 1985 ngụ quận 1 TP Hồ_Chí_Minh tội Hành_hạ người khác và Che_giấu tội_phạm.Đối_với kiến_nghị thay_đổi tội_danh HĐXX cho rằng sau khi có kết_quả điều_tra bổ_sung HĐXX sẽ cân_nhắc xem_xét.Trong quá_trình điều_tra Cơ_quan điều_tra có thiếu_sót không trưng_cầu giám_định tỷ_lệ thương_tích do 2 bị can gây ra trước ngày cháu bé tử_vong là bỏ lọt tội_phạm.Do_đó HĐXX tuyên hoãn phiên_tòa trả hồ_sơ cho VKS để điều_tra bổ_sung theo kiến_nghị của người bảo_vệ lợi_ích hợp_pháp của bị hại về giám_định thương_tích thương_tật của bị hại vào các ngày 7 10 11 và 12122021 là có cơ_sở được chấp_nhận
113,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Tập_đoàn Công_nghiệp Viễn_thông Quân_đội Viettel cho biết Viettel có 7 sản_phẩm giải_pháp chuyển_đổi số của Viettel và Tổng_công_ty Bưu_chính Viettel vừa được biểu_dương tại Top_Công_nghiệp 40 Việt_Nam Industrie 40 Award.Viettel cũng là doanh_nghiệp duy_nhất được vinh_danh tại tất_cả các hạng_mục của chương_trình.Viettel được vinh_danh tại toàn_bộ các hạng_mục chương_trình biểu_dương Top công_nghiệp 40 Việt_Nam
114,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Công_an đã đưa hơn 180 đối_tượng có_mặt trong quán bar về trụ_sở để lấy lời khai test nhanh ma_túy qua đó phát_hiện 29 đối_tượng dương_tính với ma_túy.Tại đây lực_lượng chức_năng phát_hiện hàng chục thanh_niên đang bay lắc trong tiếng nhạc lớn.Khi phát_hiện công_an nhiều dân_chơi đã nhanh_chóng ném ma_túy xuống sàn để phi_tang
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Lạm_phát tháng trước của Mỹ lại tăng lên mức cao nhất trong 40 năm gây áp_lực cho các quyết_sách sắp tới của Fed_Ảnh_Reuters.Bên_cạnh đó việc đồng USD ở gần mức cao nhất trong 20 năm so với đồng Euro khiến vàng trở_nên đắt_đỏ hơn đối_với những nhà_đầu_tư nắm giữ các loại tiền_tệ khác.Thế nên khi giá vàng giao_dịch trong vùng 1740_USDounce họ đã mạnh_tay bán ra thu_hồi vốn.Hơn_nữa chỉ_số giá sản_xuất của Mỹ_PPI được công_bố vào thứ_Năm đã vượt qua kỳ_vọng với một biên_độ lớn điều đó càng khẳng_định Fed sẽ mạnh_tay hơn trong đối_phó với lạm_phát.Đây cũng là mức tăng lớn nhất kể từ năm 1981.Đồng đô_la Mỹ tiếp_tục tăng_giá không ngừng và đạt mức cao nhất trong hai thập_kỷ trong bối_cảnh Cục Dự_trữ Liên_bang Mỹ Fed sẽ thắt chặt chính_sách mạnh hơn
116,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Chế_độ ăn_uống cho trẻ bị ho hậu COVID19.Mẹo cho trẻ bị ho ăn hết suất mà không bị nôn trớ.Hội_chứng sau nhiễm COVID19 cấp_tính khi các triệu_chứng xuất_hiện sau ≥ 04 tuần khi trẻ đã khỏi bệnh và không giải_thích được bởi bất_kỳ chẩn_đoán nào khác.Trẻ ăn ít một sẽ dễ_ăn hạn_chế nôn trớ và hấp_thu dinh_dưỡng tốt hơnĐối với trẻ còn bú nên cho trẻ bú theo nhu_cầu bú làm nhiều lần khi trẻ thấy dễ chịuCho trẻ ăn những món hợp khẩu_vị mà trẻ thích thức_ăn giàu dinh_dưỡng dễ tiêu hóaNếu trẻ còn ho đau họng nên cho trẻ ăn các món ăn loãng mềm như cháo thịt_băm cháo gà súp gàKhông nên cho trẻ ăn quá nhiều đồ ngọt đồ ăn nhiều muối các loại nước uống công_nghiệp thức_ăn lạnh dễ gây kích_thích họng tăng phản_ứng ho tăng đờm nhớt dễ nôn trớ.Một nghiên_cứu khác cho rằng ho sau COVID chính là cách cơ_thể đang cố_gắng loại_bỏ dọn_sạch các chất bài_tiết dư_thừa trong giai_đoạn hồi_phục.Không như ho sau cảm cúm_ho mạn_tính sau Covid19 thường kèm theo các biểu_hiện đa_hệ_thống chỉ ra cơ_chế bệnh sinh đa yếu_tố gây nên triệu_chứng này.Mẹ tôi bị ho mạn_tính sau khi khỏi Covid19.Chế_độ ăn_uống cho trẻ bị ho hậu COVID194
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",Trước thông_tin sai sự_thật trên thanh_tra sở này đã quyết_định xử_phạt ông H số tiền 75 triệu đồng đồng_thời buộc gỡ bỏ thông_tin vi_phạm.Ông H được xác_định đã dùng tài_khoản mạng xã_hội Facebook đăng_tải nội_dung yêu_cầu xem_xét kỷ_luật 3 vị lãnh_đạo cấp cao.Nội_dung nêu trên là thông_tin sai sự_thật ảnh_hưởng đến uy_tín của cá_nhân vi_phạm quy_định tại điều 5 nghị_định số 722013 ngày 1572013 của Chính_phủ về quản_lý cung_cấp sử_dụng dịch_vụ Internet và thông_tin trên mạng
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Đây là tháng thứ ba liên_tiếp gas giảm_giá và là lần thứ tư trong năm 2022 giá gas giảm với tổng mức 79000 đồngbình 12 kg.Như_vậy đây là tháng thứ ba liên_tiếp giá gas trong nước được điều_chỉnh giảm.Theo các công_ty gas nguyên_nhân giảm_giá gas đợt này là do giá gas thế_giới giảm mạnh.Tính chung mức giảm 3 tháng khoảng 69000 đồngbình 12 kg.Đây là lần giảm thứ 3 liên_tiếp từ đầu năm đến nay
