cluster_id,score,summary
103,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Mặc dù hết sức chia sẻ với Bộ GD&ĐT trong việc điều chỉnh thiết kế môn Lịch sử trong chương trình GDPT mới với tâm thế vừa làm vừa sửa, song lãnh đạo nhiều trường THPT đều mong muốn Bộ GD&ĐT sớm có hướng dẫn cụ thể để nhà trường lên kế hoạch triển khai khi chỉ còn ít tháng nữa là bước vào năm học mới..“Theo kế hoạch của Bộ GD&ĐT, môn Lịch sử sẽ có 52 tiết bắt buộc mỗi năm học, còn theo chương trình ban đầu, học sinh phải học 70 tiết/năm học..Đồng thời, để kịp thời triển khai thực hiện trong năm học 2022 - 2023 ở lớp 10 cấp THPT, Bộ GD&ĐT đã triển khai xây dựng, lựa chọn, điều chỉnh, thẩm định chương trình Lịch sử cấp THPT phần bắt buộc với thời lượng 52 tiết/năm học (lớp 10, lớp 11, lớp 12) để dạy bắt buộc cho tất cả học sinh..Cũng theo ông Nguyễn Xuân Thành, việc nghiên cứu để điều chỉnh chương trình môn lịch sử với phần bắt buộc 52 tiết/năm học không phải là chương trình được xây dựng mới từ đầu, mà được điều chỉnh, tinh giảm từ chương trình môn lịch sử 70 tiết/năm học đã được xây dựng trong Chương trình giáo dục phổ thông 2018 nên việc thực hiện sẽ bảo đảm về tiến độ, chất lượng..Sở Giáo dục và Đào tạo Hà Nội mong muốn Bộ Giáo dục và Đào tạo sớm ban hành Thông tư sửa đổi, bổ sung Thông tư số 32/2018/TT-BGDĐT ngày 26-12-2018 ban hành Chương trình giáo dục phổ thông và các hướng dẫn cụ thể hơn cho việc triển khai....Giải tỏa mối lo này, ông Nguyễn Xuân Thành, Vụ trưởng Vụ Giáo dục Trung học (Bộ Giáo dục và Đào tạo) khẳng định: Bộ Giáo dục và Đào tạo đang khẩn trương triển khai kế hoạch đã ban hành, báo cáo Thủ tướng Chính phủ cho phép thực hiện quy trình rút gọn trong việc xây dựng Thông tư sửa đổi, bổ sung Thông tư số 32/2018/TT-BGDĐT..Bà Văn Liên Na, Phó Hiệu trưởng Trường THCS-THPT Lương Thế Vinh (Hà Nội) cho rằng, việc điều chỉnh, thiết kế lại môn Lịch sử của Bộ GD&ĐT sẽ tác động trực tiếp tới việc sắp xếp các tổ hợp môn học của tất cả các trường THPT."
104,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Phát biểu tại hội thảo, ông Vũ Thế Bình, Phó Chủ tịch, Tổng Thư ký Hiệp hội Internet Việt Nam cho rằng, hiện tại là thời điểm vàng để Việt Nam thúc đẩy ứng dụng các công nghệ tiên tiến như Blockchain nhằm tạo ra sự tăng trưởng vượt bậc cho nền kinh tế số nhiều tiềm năng..Ngày 28.7 tại Hà Nội, Công ty CP Vietnam Blockchain đã phối hợp cùng Hiệp hội Internet Việt Nam tổ chức Hội thảo “Ứng dụng Blockchain trong định danh số và tiềm năng ứng dụng” dưới sự tài trợ của Quỹ Châu Á - Việt Nam (The Asia Foundation)..Ông Đỗ Văn Long - Chủ tịch HĐQT/Tổng giám đốc công ty CP Vietnam blockchain nhận định: “Tại Việt Nam, công nghệ blockchain đang dần được ứng dụng rộng rãi trong nhiều lĩnh vực quan trọng như tài chính – ngân hàng, thương mại điện tử, y tế, nông nghiệp...”..Năm 2022 là năm đánh dấu 25 năm Việt Nam hòa mạng Internet toàn cầu (từ ngày 19.11.1997), nên hiện tại là ""thời điểm vàng"" để Việt Nam thúc đẩy các ứng dụng công nghệ tiên tiến như blockchain để tạo ra sự tăng trưởng vượt bậc cho nền kinh tế số nhiều tiềm năng tại Việt Nam..Theo ông Vũ Thế Bình, blockchain được nói đến nhiều trong khoảng 10 năm gần đây tại Việt Nam, có tiềm năng rất lớn việc ứng dụng blockchain trong nhiều lĩnh vực khác nhau, như tài chính, ngân hàng, y tế, giáo dục…"
105,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Thua U19 Lào ở trận bán kết và thua nốt U19 Việt Nam trong trận tranh hạng ba, U19 Thái Lan rời giải mà không có được một phần thưởng an ủi..Cả hai đội đã hòa nhau 1-1 qua đó cùng “dắt tay nhau” vào bán kết, qua đó loại chủ nhà U19 Indonesia..Tại vòng bán kết giải U19 Đông Nam Á 2022, U19 Việt Nam dù được đánh giá cao hơn nhưng đã để thua U19 Malaysia với tỉ số 0-3..Ở trận đấu cuối cùng bảng A, U19 Việt Nam và U19 Thái Lan đã đụng độ nhau ở trận cuối cùng..Những bất ngờ đẩy U19 Việt Nam và U19 Thái Lan gặp lại nhau ở trận tranh hạng 3 thay vì chung kết..Đó cũng là nguyên nhân dẫn đến việc U19 Việt Nam bị loại ở bán kết..U19 Việt Nam đã về nước từ ngày 16/7 sau khi kết thúc giải U19 Đông Nam Á 2022 với hạng ba chung cuộc..Bàn thắng vào lưới U19 Thái Lan ở trận tranh hạng 3 giúp Quốc Việt vượt qua các đối thủ khác là Hokky Caraka, Rabbani Tasnim (U19 Indonesia) và Peter Phanthavong (U19 Lào) để giành danh hiệu Vua phá lưới."
106,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Trong khi đảng Cộng hòa bày tỏ thái độ ủng hộ mạnh mẽ, các thành viên đảng Dân chủ đã ra sức chỉ trích các chính sách của nước này đối với Palestine..Chuyến thăm Israel của Tổng thống Mỹ được coi là dấu mốc về sự tiến triển trong mối quan hệ giữa Israel và Mỹ sau nhiệm kỳ tổng thống thất thường của ông Trump..Cựu Tổng thống Mỹ đã chuyển đại sứ quán đến Jerusalem, công nhận chủ quyền của Israel ở Cao nguyên Golan và cắt viện trợ cho Palestine..Tuy nhiên, ông Biden cho biết ông muốn khôi phục sự ủng hộ truyền thống của đảng Dân chủ đối với Israel, ngay cả khi ông hy vọng nối lại vai trò trung gian hòa giải của Mỹ với Palestine..Thông cáo chung đưa ra sau Hội nghị Thượng đỉnh Mỹ - A-rập đã gần như không đề cập vấn đề này và thậm chí còn bị đánh giá là mơ hồ, trên thực tế, kế hoạch kết nối các hệ thống phòng không sẽ là điều khó chấp nhận với các nước Arập không có quan hệ ngoại giao với Israel..Hai nước cũng ra Tuyên bố chung Jerusalem Đối tác chiến lược Mỹ - Israel khẳng định mối quan hệ không thể phá vỡ và cam kết bền bỉ của Mỹ đối với an ninh của Israel..Về phần mình, báo New York Times cho rằng, trên hết, chuyến công du Saudi Arabia của ông Biden đã chứng minh rằng, đối mặt với tư tưởng hiện thực về chính trị, ông Joe Biden không thể giữ lời hứa quay trở lại đường lối ngoại giao dựa trên các giá trị dân chủ..Ông Trump từng tự nhận mình là người ủng hộ nhiệt thành của Israel và là đồng minh của ông Netanyahu."
107,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Thực hiện ý kiến chỉ đạo của UBCKNN tại về phương án điều chỉnh thời gian hoàn tất thanh toán đối với các chứng khoán có chu kỳ thanh toán T+2, VSD đã dự thảo Quy chế thay thế Quy chế hoạt động bù trừ và thanh toán giao dịch chứng khoán (dự kiến áp dụng từ tháng 8/2022)..Đặc biệt, dự thảo quy chế mới sẽ điều chỉnh thời gian VSD hoàn tất thanh toán chứng khoán và ngân hàng thanh toán hoàn tất thanh toán tiền từ 15h30 - 16h00 lên 11h30-12h00 ngày T+2..Thực hiện ý kiến chỉ đạo của Ủy ban Chứng khoán Nhà nước (UBCKNN) tại công văn số 3706/UBCK-PTTT, ngày 15-6-2022 về phương án điều chỉnh thời gian hoàn tất thanh toán đối với các chứng khoán có chu kỳ thanh toán T+2, Trung tâm Lưu ký Chứng khoán Việt Nam (VSD) vừa công bố dự thảo Quy chế thay thế Quy chế hoạt động bù trừ và thanh toán giao dịch chứng khoán với nội dung quan trọng về việc điều chỉnh thời gian hoàn tất thanh toán đối với các chứng khoán có chu kỳ thanh toán T+2..Dự thảo cũng điều chỉnh thời gian VSD hoàn tất thanh toán chứng khoán và ngân hàng thanh toán (NHTT) hoàn tất thanh toán tiền từ 15h30-16h lên 11h30-12h ngày T+2..VSD cho biết, thực hiện chỉ đạo của Ủy ban Chứng khoán Nhà nước về phương án điều chỉnh thời gian hoàn tất thanh toán đối với các chứng khoán có chu kỳ thanh toán T+2, VSD đã dự thảo quy chế thay thế Quy chế hoạt động bù trừ và thanh toán giao dịch chứng khoán (dự kiến áp dụng từ tháng 8/2022)."
108,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Nghị quyết 18-NQ/TW có các nội dung chính như tiếp tục nhấn mạnh quan điểm đất đai thuộc sở hữu toàn dân, do Nhà nước là đại diện chủ sở hữu và thống nhất quản lý, quyền sử dụng đất không phải quyền sở hữu và người có nhiều nhà đất sẽ bị đánh thuế cao..Giáo sư Đặng Hùng Võ, nguyên Thứ trưởng Bộ Tài nguyên và Môi trường, là một trong những chuyên gia đầu tiên chia sẻ quan điểm của mình về tính lịch sử, bài học kinh nghiệm và hướng tiếp cận nào cho đúng với Nghị quyết 18 trong bối cảnh hiện nay..– Chúng ta đã đề cập vấn đề thu thuế này nhiều lần và cũng có nhiều bài học kinh nghiệm ở những bối cảnh nhất định, vì vậy đây là thời điểm rất thích hợp để áp dụng thuế nhà và tài sản..Nghị quyết số 18-NQ/TW cũng nhấn mạnh nhiệm vụ ban hành sắc thuế bất động sản với nội dung cụ thể hơn như: Rà soát và xây dựng chính sách, pháp luật về thuế sử dụng đất theo thông lệ quốc tế, phù hợp với hoàn cảnh Việt Nam và tạo lộ trình hợp lý; đánh thuế cao vào người có nhiều đất, nhiều nhà ở, đầu cơ đất, chậm đưa đất vào sử dụng, bỏ đất hoang; ưu đãi thuế đối với lĩnh vực, địa bàn ưu đãi đầu tư, hộ nghèo, đồng bào dân tộc thiểu số, người có công với cách mạng và người dân tại các địa phương thực hiện nhiệm vụ an ninh lương thực quốc gia, bảo vệ rừng tự nhiên..Song ông Võ cho rằng, cốt lõi của vấn đề vẫn là dẹp bỏ tư duy về bảo vệ quyền riêng tư về tài sản, thay bằng tư duy minh bạch tài sản, bắt buộc giải trình nguồn gốc tài sản, cách duy nhất để loại bỏ tham nhũng..KTSG Online: Là một nhà quản lý doanh nghiệp lẫn một chuyên gia đầu tư, ông nhìn nhận thế nào về các chính sách mới liên quan đến thuế nhà và tài sản trong Nghị quyết 18 mới ban hành?.Ông NGUYỄN QUỐC VIỆT, Phó Viện trưởng Viện Nghiên cứu Kinh tế và chính sách (VEPR), Trường Đại học Kinh tế, ĐHQGHN:“ Không phải chúng ta không có thuế về đất..Nguyên tắc không phải tăng thuế tài sản mà là cải cách thuế tài sản."
109,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Giữa lúc Khải Tuấn đang thương thảo những hợp đồng hàng trăm tỷ, Khải (Anh Tuấn)- Chủ tịch Hội đồng quản trị công ty bất ngờ có ý định rút lui khỏi thương vụ kit test..Bà Bằng gọi Tuấn đến chỗ làm việc và dặn nếu có nhắn tin thì dùng tin nhắn tự xóa và không được gọi điện..Trong khi đó, Khải (Anh Tuấn) - Chủ tịch HĐQT công ty Khải Tuấn lo sợ nên muốn rút lui khỏi việc làm ăn với Tuấn..Bà Bằng nói: ""Khải nó có thắc mắc thì nói thời điểm này nhạy cảm cần phải thận trọng""..Vợ của Tuấn (Minh Cúc) biết chồng ngoại tình nên gọi điện cho chồng hỏi có gì bào chữa không..Trong khi đó, bà Hạnh (Tú Oanh) - mẹ Đại úy Vũ (Thanh Sơn) cảm thấy rất bất an vì nghề của con trai giờ giấc thất thường, bấp bênh, đêm nào bà cũng chờ con về, nhìn thấy mặt Vũ mới yên lòng."
110,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","Tại sự kiện WWDC 2022, Apple chính thức giới thiệu bản cập nhật mới cho hệ điều hành của iPhone với tên gọi iOS 16..Trong phiên bản thử nghiệm iOS 16 beta2 vừa được Apple tung ra, hãng đã cho phép người dùng báo cáo tin nhắn rác tới nhà mạng mà mình đang sử dụng..Ngoài những tính năng mới được Apple công bố rộng rãi, iOS 16 còn sở hữu nhiều tùy biến nhỏ, thú vị nhưng ít được biết đến..Ứng dụng Ảnh của iPhone giờ đây không chỉ là một trình xem ảnh thông thường mà còn là một công cụ mạnh mẽ với nhiều tính năng độc đáo, chưa từng xuất hiện trên iOS..Có thể thấy iOS 16 thật sự là một bản nâng cấp ""đáng tiền"" khi nó đã bổ sung và mang lại khá nhiều tính năng, trải nghiệm thú vị cho người dùng iPhone..Tất nhiên, đây là phiên bản beta của iOS 16 nên Apple có thể sẽ thay đổi cách sử dụng tính năng trong hệ điều hành chính thức..Theo chia sẻ của tác giả Daniel Howley trên Yahoo, sau khi trải nghiệm iOS 16 beta hơn một tuần, anh nhận thấy hệ điều hành này mang lại một số thay đổi khá tích cực..Nếu muốn dùng thử iOS 16 beta, người dùng có thể đăng ký quyền truy cập thử từ trang web của Apple và tải tệp xuống iPhone của mình."
111,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Về màn trình diễn ồn ào, PSY nói: “Khi mặc bộ đồ bơi đó, lòng tự trọng của tôi giảm đi rất nhiều..TV Report đưa tin trong chương trình My Little Old Boy phát sóng ngày 8/5 trên đài SBS, PSY tiết lộ về màn cover Single Ladies cách đây nhiều năm..Khi tôi xỏ chân vào bộ đồ bơi đó, tôi thấy lạc lõng và buồn bã, chân tôi thậm chí không thể di chuyển”..PSY cho biết: “Đến một ngày cảm thấy phải chia tay sân khấu, tôi sẽ tổ chức họp báo, sau đó là buổi biểu diễn cuối cùng..Việc PSY mặc bộ đồ bơi một mảnh và cover ca khúc Single Ladies từng gây tranh luận."
112,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Sáng nay (21/7), Tòa gia đình và người chưa thành niên TAND TP Hồ Chí Minh xét xử sơ thẩm công khai bị cáo Nguyễn Võ Quỳnh Trang (SN 1995, quê Gia Lai) về tội ""Giết người"" và ""Hành hạ người khác""; Nguyễn Kim Trung Thái (SN 1985, ngụ quận 1, TP Hồ Chí Minh) tội ""Hành hạ người khác"" và ""Che giấu tội phạm""..Từ sáng sớm người dân khắp nơi kéo về tụ tập rất đông trước cổng trụ sở TAND TP Hồ Chí Minh và bày tỏ sự phẫn nộ..Quá trình sống chung, Trang nhiều lần dùng tay, chân, cây gỗ, roi, cây kim loại đánh đập, hành hạ dã man cháu A. bằng nhiều cách thức khác nhau, trong nhiều ngày, nhiều giờ..Có nhà 7 người chuẩn bị cả đêm cơm đùm, cơm nắm từ Sóc Trăng lên TP Hồ Chí Minh dự phiên tòa..Ngày 21/7, TAND TP.HCM đưa vụ án bé gái 8 tuổi ở quận Bình Thạnh bị ''mẹ ghẻ'' hành hạ tới tử vong ra xét xử..Bị cáo Nguyễn Võ Quỳnh Trang được dẫn đến tòa sáng 21/7..Tuy nhiên, trước khi diễn ra phiên tòa 2 ngày, Hội đồng xét xử có nhận được đề nghị của luật sư bảo vệ quyền và lợi ích hợp pháp cho bị hại về việc xét xử công khai vụ án; đề nghị xác định tỷ lệ thương tật của bị hại trong các ngày 7,10,11 và 12/12/2021 và xác định bị cáo Nguyễn Kim Trung Thái là đồng phạm với bị cáo Nguyễn Võ Quỳnh Trang về tội “giết người”..Đối với kiến nghị xác định Nguyễn Kim Trung Thái (SN 1985, TP HCM; ba bé A.) là đồng phạm tội ""Giết người"" với bị cáo Nguyễn Võ Quỳnh Trang (SN 1995, quê Gia Lai) của luật sư, sau khi điều tra bổ sung, HĐXX sẽ căn cứ điều 298 Bộ luật tố tụng hình sự để xét xử theo tội danh mà VKS truy tố."
113,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã được vinh danh tại tất cả hạng mục của Chương trình biểu dương Top Công nghiệp 4.0 Việt Nam bao gồm: “Top Doanh nghiệp có sản phẩm số thông minh & giải pháp công nghệ công nghiệp 4.0”, “Top Doanh nghiệp công nghiệp 4.0” và “Top Tổ chức/Doanh nghiệp khoa học và công nghệ (KH&CN) và Đổi mới sáng tạo”..Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) cho biết, Viettel có 7 sản phẩm, giải pháp chuyển đổi số của Viettel và Tổng công ty Bưu chính Viettel vừa được biểu dương tại Top Công nghiệp 4.0 Việt Nam (Industrie 4.0 Award)..Ngoài 7 sản phẩm chuyển đổi số (CĐS) xuất sắc của Viettel, TCT Bưu chính Viettel (VTPost), một thành viên của Viettel, đã được trao danh hiệu “Top Doanh nghiệp công nghiệp 4.0”."
114,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Theo thông tin ban đầu, khoảng 23 giờ 30 phút tối hôm trước, hàng chục cán bộ, trinh sát Đội Cảnh sát điều tra tội phạm về ma túy Công an TP.Biên Hòa phối hợp với cảnh sát cơ động và Công an P.Thống Nhất (TP.Biên Hòa) ập vào kiểm tra quán bar nói trên, phát hiện nhiều thanh niên đang “bay lắc” trong tiếng nhạc đinh tai nhức óc và có biểu hiện sử dụng ma túy..Ngày 10/7, Công an TP Biên Hòa (Đồng Nai) lập hồ sơ, xử lý nhóm đối tượng dương tính với ma túy được phát hiện tại quán bar Vip Lounge (tại KP7, phường Thống Nhất, TP Biên Hòa)..Vào khoảng 23 giờ 30 ngày 9/7, hàng chục cán bộ, trinh sát Đội Cảnh sát điều tra tội phạm về ma túy Công an thành phố Biên Hòa phối hợp với lực lượng Cảnh sát Cơ động và Công an phường Thống Nhất bất ngờ ập vào kiểm tra quán bar Vip Lounge tại Khu phố 7, phường Thống Nhất."
115,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Thước đo lạm phát này cũng đã tăng 1,3% so với tháng 5, mức tăng trong tháng lớn nhất kể từ năm 2005, được cho là do giá xăng dầu, nhà ở và thực phẩm tăng cao..Sự gia tăng của CPI trong tháng 6 chủ yếu xuất phát từ giá nhiên liệu, vốn đã tăng gần 60% so với cùng kỳ năm ngoái..Theo đó, giá khí đốt tăng 11,2%; giá dịch vụ năng lượng, bao gồm điện và khí đốt tự nhiên, tăng 3,5%, cao nhất kể từ năm 2006..Tuy nhiên, cái gọi là CPI lõi, loại bỏ sự biến động của thực phẩm và năng lượng, tăng 0,7% so với tháng trước và tăng 5,9% so với cùng kỳ năm ngoái, cao hơn mức dự báo của các nhà kinh tế..Hơn nữa, chỉ số giá sản xuất của Mỹ (PPI) được công bố vào thứ Năm đã vượt qua kỳ vọng với một biên độ lớn, điều đó càng khẳng định Fed sẽ mạnh tay hơn trong đối phó với lạm phát..Tháng trước, người dân Mỹ phải mua xăng với giá cao kỷ lục, bình quân 5 USD/gallon trên toàn quốc."
